Type;FSW-43;
Version;5.10SP1;
Date;20. Apr 23;
Mode;ANALYZER;
Preamplifier;OFF;
Transducer;OFF;
Center Freq;5.004.000.000.000;Hz
Freq Offset;0.000000;Hz
Start;8.000.000.000;Hz
Stop;10.000.000.000.000;Hz
Span;9.992.000.000.000;Hz
Ref Level;107.000.000;dBµV
Level Offset;0.000000;dB
Rf Att;10.000.000;dB
El Att;0.000000;dB
RBW;50.000.000.000;Hz
VBW;50.000.000.000;Hz
SWT;0.000084;s
Sweep Count;0;
Window;1;Frequency Sweep
Ref Position;100.000.000;%
Level Range;100.000.000;dB
x-Axis;LIN;
y-Axis;LOG;
x-Unit;Hz;
y-Unit;dBµV;
Trace;1;
Trace Mode;AVERAGE;
11.423.755.938.984.800.000;6.062.883.758.544.920.000;
11.448.742.185.546.400.000;6.083.162.689.208.980.000;
11.473.728.432.108.100.000;61.012.798.309.326.100.000;
11.498.714.678.669.700.000;61.107.440.948.486.300.000;
11.523.700.925.231.400;61.114.765.167.236.300.000;
11.548.687.171.793.000.000;6.126.644.134.521.480.000;
11.573.673.418.354.600.000;61.363.208.770.751.900.000;
1.159.865.966.491.630.000;61.324.066.162.109.300;
11.623.645.911.477.900.000;6.110.836.029.052.730.000;
11.648.632.158.039.600.000;6.065.207.672.119.140.000;
11.673.618.404.601.200.000;6.113.542.938.232.420.000;
11.698.604.651.162.800.000;612.873.382.568.359.000;
11.723.590.897.724.500.000;61.389.934.539.794.900.000;
11.748.577.144.286.100.000;614.420.318.603.515.000;
11.773.563.390.847.800.000;61.429.698.944.091.700.000;
11.798.549.637.409.400.000;61.348.011.016.845.700.000;
11.823.535.883.971.000.000;61.196.361.541.748.000.000;
11.848.522.130.532.700.000;60.958.278.656.005.800.000;
11.873.508.377.094.300.000;60.523.151.397.705.000.000;
11.898.494.623.656.000.000;60.370.891.571.044.900.000;
11.923.480.870.217.600.000;60.577.503.204.345.700.000;
1.194.846.711.677.930.000;605.735.931.396.484.000;
11.973.453.363.340.900.000;60.434.040.069.580.000.000;
11.998.439.609.902.500.000;602.164.764.404.296.000;
12.023.425.856.464.200.000;6.000.151.824.951.170.000;
12.048.412.103.025.800.000;598.714.141.845.703.000;
12.073.398.349.587.500.000;59.800.983.428.955.000.000;
12.098.384.596.149.100.000;5.971.115.875.244.140.000;
12.123.370.842.710.700.000;5.955.877.685.546.870;
12.148.357.089.272.400.000;593.226.776.123.046.000;
12.173.343.335.834.000.000;58.992.008.209.228.500.000;
12.198.329.582.395.700.000;58.685.565.948.486.300.000;
12.223.315.828.957.300.000;5.845.029.449.462.890.000;
12.248.302.075.518.900.000;5.809.134.674.072.260.000;
12.273.288.322.080.600.000;57.532.238.006.591.700.000;
1.229.827.456.864.220.000;56.525.264.739.990.200.000;
12.323.260.815.203.900.000;5.555.648.040.771.480.000;
12.348.247.061.765.500.000;56.292.751.312.255.800.000;
123.732.333.083.271.000;55.871.082.305.908.200.000;
12.398.219.554.888.800.000;53.069.423.675.537.100.000;
12.423.205.801.450.400.000;56.347.911.834.716.700.000;
12.448.192.048.012.100.000;57.584.346.771.240.200.000;
12.473.178.294.573.700.000;58.300.807.952.880.800.000;
12.498.164.541.135.400.000;5.876.665.496.826.170.000;
12.523.150.787.697.000.000;590.650.177.001.953.000;
12.548.137.034.258.600.000;59.232.666.015.625;
12.573.123.280.820.300.000;5.929.083.251.953.120;
12.598.109.527.381.900.000;592.601.165.771.484.000;
12.623.095.773.943.600.000;5.918.448.638.916.010.000;
12.648.082.020.505.200.000;5.910.302.734.375;
12.673.068.267.066.800.000;59.024.204.254.150.300.000;
12.698.054.513.628.500.000;59.022.205.352.783.200.000;
1.272.304.076.019.010.000;59.002.925.872.802.700.000;
12.748.027.006.751.800.000;5.886.993.408.203.120;
12.773.013.253.313.400.000;58.604.473.114.013.600.000;
12.797.999.499.875.000.000;5.812.482.452.392.570.000;
12.822.985.746.436.700.000;58.423.431.396.484.300;
12.847.971.992.998.300.000;58.481.266.021.728.500.000;
12.872.958.239.560.000.000;5.848.487.091.064.450.000;
12.897.944.486.121.600.000;584.567.108.154.296.000;
12.922.930.732.683.200.000;58.445.972.442.626.900.000;
12.947.916.979.244.900.000;587.008.819.580.078.000;
12.972.903.225.806.500.000;5.901.280.975.341.790.000;
12.997.889.472.368.200.000;592.835.235.595.703.000;
13.022.875.718.929.800.000;5.952.559.661.865.230.000;
13.047.861.965.491.400.000;5.974.816.131.591.790.000;
1.307.284.821.205.310.000;599.552.764.892.578.000;
13.097.834.458.614.700.000;6.014.888.763.427.730.000;
13.122.820.705.176.400.000;60.332.485.198.974.600.000;
1.314.780.695.173.800.000;605.070.648.193.359.000;
13.172.793.198.299.700.000;6.066.677.093.505.850.000;
13.197.779.444.861.300.000;6.081.006.622.314.450.000;
13.222.765.691.422.900.000;60.938.507.080.078.100;
13.247.751.937.984.600.000;61.054.340.362.548.800.000;
13.272.738.184.546.200.000;611.557.769.775.390.000;
13.297.724.431.107.900.000;612.335.052.490.234.000;
13.322.710.677.669.500.000;61.272.747.039.794.900.000;
13.347.696.924.231.100.000;61.246.349.334.716.700.000;
13.372.683.170.792.800.000;6.123.899.078.369.140.000;
13.397.669.417.354.400.000;6.144.751.739.501.950.000;
13.422.655.663.916.100.000;61.574.626.922.607.400.000;
13.447.641.910.477.700.000;61.645.862.579.345.700.000;
13.472.628.157.039.300.000;6.167.165.374.755.850.000;
1.349.761.440.360.100.000;61.654.979.705.810.500.000;
13.522.600.650.162.600.000;6.159.989.166.259.760.000;
13.547.586.896.724.300.000;61.511.295.318.603.500.000;
13.572.573.143.285.900.000;6.142.321.014.404.290.000;
13.597.559.389.847.500.000;61.288.715.362.548.800.000;
13.622.545.636.409.200.000;61.081.813.812.255.800.000;
13.647.531.882.970.800.000;60.942.302.703.857.400.000;
13.672.518.129.532.500.000;60.927.371.978.759.700.000;
13.697.504.376.094.100.000;60.954.631.805.419.900.000;
13.722.490.622.655.800.000;6.096.474.456.787.100.000;
13.747.476.869.217.400.000;60.939.754.486.083.900.000;
13.772.463.115.779.000.000;6.087.784.576.416.010.000;
13.797.449.362.340.700.000;60.782.169.342.041.000.000;
13.822.435.608.902.300.000;60.701.198.577.880.800.000;
1.384.742.185.546.400.000;6.065.972.137.451.170.000;
13.872.408.102.025.600.000;60.715.496.063.232.400.000;
13.897.394.348.587.200.000;60.824.123.382.568.300.000;
1.392.238.059.514.890.000;60.896.579.742.431.600.000;
13.947.366.841.710.500.000;60.911.121.368.408.200.000;
13.972.353.088.272.200.000;6.085.788.726.806.640.000;
13.997.339.334.833.800.000;6.072.446.441.650.390.000;
14.022.325.581.395.400.000;60.587.337.493.896.400.000;
14.047.311.827.957.100.000;6.034.624.481.201.170.000;
14.072.298.074.518.700.000;60.243.556.976.318.300.000;
14.097.284.321.080.400.000;60.516.845.703.125;
14.122.270.567.642.000.000;6.061.177.825.927.730.000;
14.147.256.814.203.600.000;6.064.125.823.974.600.000;
14.172.243.060.765.300.000;60.678.958.892.822.200.000;
1.419.722.930.732.690.000;6.072.029.876.708.980.000;
14.222.215.553.888.600.000;60.711.071.014.404.200.000;
14.247.201.800.450.200.000;60.666.141.510.009.700.000;
1.427.218.804.701.190.000;60.578.784.942.626.900.000;
14.297.174.293.573.500.000;6.046.935.272.216.790.000;
14.322.160.540.135.100.000;6.037.854.766.845.700.000;
14.347.146.786.696.800.000;6.041.518.402.099.600.000;
14.372.133.033.258.400.000;604.631.195.068.359.000;
14.397.119.279.820.100.000;60.533.199.310.302.700.000;
14.422.105.526.381.700.000;6.066.534.423.828.120;
14.447.091.772.943.300.000;60.849.884.033.203.100;
14.472.078.019.505.000.000;61.046.482.086.181.600.000;
14.497.064.266.066.600.000;6.122.335.052.490.230.000;
14.522.050.512.628.300.000;6.136.293.792.724.600.000;
14.547.036.759.189.900.000;61.457.141.876.220.700.000;
14.572.023.005.751.500.000;6.150.531.768.798.820.000;
14.597.009.252.313.200.000;61.507.080.078.125;
1.462.199.549.887.480.000;61.470.783.233.642.500.000;
14.646.981.745.436.500.000;61.229.320.526.123.000.000;
14.671.967.991.998.100.000;6.111.722.564.697.260.000;
14.696.954.238.559.700.000;60.982.624.053.955.000.000;
14.721.940.485.121.400.000;60.832.122.802.734.300;
14.746.926.731.683.000.000;6.068.366.241.455.070.000;
14.771.912.978.244.700.000;60.586.177.825.927.700.000;
14.796.899.224.806.300.000;60.524.425.506.591.700.000;
14.821.885.471.368.000.000;60.478.607.177.734.300;
14.846.871.717.929.600.000;60.458.648.681.640.600;
14.871.857.964.491.200.000;6.043.602.752.685.540.000;
14.896.844.211.052.900.000;6.039.316.558.837.890.000;
14.921.830.457.614.500.000;60.353.069.305.419.900.000;
14.946.816.704.176.200.000;603.964.080.810.546.000;
1.497.180.295.073.780.000;60.557.415.008.544.900.000;
14.996.789.197.299.400.000;60.714.092.254.638.600.000;
15.021.775.443.861.100.000;6.081.694.793.701.170.000;
1.504.676.169.042.270.000;60.855.987.548.828.100;
15.071.747.936.984.400.000;60.823.642.730.712.800.000;
15.096.734.183.546.000.000;6.070.415.496.826.170.000;
15.121.720.430.107.600.000;604.907.073.974.609.000;
15.146.706.676.669.300.000;603.230.743.408.203.000;
15.171.692.923.230.900.000;60.397.258.758.544.900.000;
15.196.679.169.792.600.000;604.273.681.640.625;
15.221.665.416.354.200.000;60.194.004.058.837.800.000;
15.246.651.662.915.800.000;597.194.061.279.296.000;
15.271.637.909.477.500.000;60.702.484.130.859.300;
15.296.624.156.039.100.000;61.174.343.109.130.800.000;
15.321.610.402.600.800.000;614.414.215.087.890.000;
15.346.596.649.162.400.000;61.539.745.330.810.500.000;
15.371.582.895.724.100.000;6.123.657.989.501.950.000;
153.965.691.422.857.000;618.970.794.677.734.000;
15.421.555.388.847.300.000;6.215.964.508.056.640.000;
15.446.541.635.409.000.000;62.311.649.322.509.700.000;
15.471.527.881.970.600.000;623.949.432.373.046.000;
15.496.514.128.532.300.000;62.422.176.361.083.900.000;
15.521.500.375.093.900.000;623.996.429.443.359.000;
15.546.486.621.655.500.000;62.340.061.187.744.100.000;
15.571.472.868.217.200.000;6.223.990.631.103.510.000;
15.596.459.114.778.800.000;62.089.817.047.119.100.000;
15.621.445.361.340.500.000;619.136.810.302.734.000;
15.646.431.607.902.100.000;6.177.510.833.740.230.000;
15.671.417.854.463.700.000;6.171.204.376.220.700.000;
15.696.404.101.025.400.000;6.167.147.064.208.980.000;
15.721.390.347.587.000.000;61.596.935.272.216.700.000;
1.574.637.659.414.870.000;6.146.639.251.708.980.000;
15.771.362.840.710.300.000;6.125.991.058.349.600.000;
15.796.349.087.271.900.000;610.518.951.416.015.000;
1.582.133.533.383.360.000;612.129.058.837.890.000;
15.846.321.580.395.200.000;6.155.319.976.806.640.000;
15.871.307.826.956.900.000;61.823.665.618.896.400.000;
15.896.294.073.518.500.000;62.005.474.090.576.100.000;
15.921.280.320.080.100.000;62.099.422.454.833.900.000;
15.946.266.566.641.800.000;62.099.212.646.484.300;
15.971.252.813.203.400.000;61.979.312.896.728.500.000;
15.996.239.059.765.100.000;61.622.539.520.263.600.000;
16.021.225.306.326.700.000;61.448.841.094.970.700.000;
16.046.211.552.888.400.000;61.585.460.662.841.700.000;
16.071.197.799.450.000.000;6.138.942.718.505.850.000;
16.096.184.046.011.600.000;60.952.182.769.775.300.000;
16.121.170.292.573.300.000;60.044.464.111.328.100;
16.146.156.539.134.900.000;6.061.920.928.955.070.000;
1.617.114.278.569.660.000;6.119.979.095.458.980.000;
16.196.129.032.258.200.000;61.453.277.587.890.600;
16.221.115.278.819.800.000;61.570.827.484.130.800.000;
16.246.101.525.381.500.000;6.162.303.924.560.540.000;
16.271.087.771.943.100.000;6.160.459.136.962.890.000;
16.296.074.018.504.800.000;615.282.440.185.546.000;
16.321.060.265.066.400.000;6.140.747.833.251.950.000;
16.346.046.511.628.000.000;61.251.720.428.466.700.000;
16.371.032.758.189.700.000;61.057.437.896.728.500.000;
16.396.019.004.751.300.000;60.876.148.223.876.900.000;
16.421.005.251.313.000.000;6.083.130.645.751.950.000;
16.445.991.497.874.600.000;60.872.528.076.171.800;
16.470.977.744.436.200.000;6.089.627.838.134.760.000;
16.495.963.990.997.900.000;60.888.942.718.505.800.000;
1.652.095.023.755.950.000;608.712.615.966.796.000;
16.545.936.484.121.200.000;608.491.363.525.390.000;
16.570.922.730.682.800.000;6.083.983.612.060.540.000;
1.659.590.897.724.450.000;608.471.221.923.828.000;
16.620.895.223.806.100.000;60.860.828.399.658.200.000;
16.645.881.470.367.700.000;608.675.994.873.046.000;
16.670.867.716.929.400.000;60.865.001.678.466.700.000;
16.695.853.963.491.000.000;60.853.069.305.419.900.000;
16.720.840.210.052.700.000;60.804.615.020.751.900.000;
16.745.826.456.614.300.000;60.694.305.419.921.800;
16.770.812.703.175.900.000;6.048.326.873.779.290.000;
16.795.798.949.737.600.000;60.287.349.700.927.700.000;
16.820.785.196.299.200.000;6.046.872.711.181.640.000;
16.845.771.442.860.900.000;60.522.266.387.939.400.000;
1.687.075.768.942.250.000;60.526.153.564.453.100;
16.895.743.935.984.100.000;60.495.670.318.603.500.000;
16.920.730.182.545.800.000;60.515.804.290.771.400.000;
1.694.571.642.910.740.000;6.063.335.418.701.170.000;
16.970.702.675.669.100.000;607.950.439.453.125;
16.995.688.922.230.700.000;60.970.104.217.529.200.000;
17.020.675.168.792.300.000;61.148.052.215.576.100.000;
17.045.661.415.354.000.000;613.358.917.236.328.000;
17.070.647.661.915.600.000;615.199.127.197.265.000;
17.095.633.908.477.300.000;61.693.164.825.439.400.000;
17.120.620.155.038.900.000;61.846.370.697.021.400.000;
17.145.606.401.600.600.000;61.952.545.166.015.600;
17.170.592.648.162.200.000;62.011.516.571.044.900.000;
17.195.578.894.723.800.000;62.025.928.497.314.400.000;
17.220.565.141.285.500.000;61.995.838.165.283.200.000;
17.245.551.387.847.100.000;619.242.095.947.265.000;
17.270.537.634.408.800.000;6.181.524.658.203.120;
1.729.552.388.097.040.000;61.672.088.623.046.800;
17.320.510.127.532.000.000;614.930.877.685.546.000;
17.345.496.374.093.700.000;61.267.009.735.107.400.000;
17.370.482.620.655.300.000;6.094.622.802.734.370;
17.395.468.867.217.000.000;6.039.476.776.123.040.000;
17.420.455.113.778.600.000;607.861.328.125;
17.445.441.360.340.200.000;6.101.969.146.728.510.000;
17.470.427.606.901.900.000;6.112.651.824.951.170.000;
17.495.413.853.463.500.000;6.117.119.598.388.670.000;
17.520.400.100.025.200.000;61.181.606.292.724.600.000;
17.545.386.346.586.800.000;6.116.538.238.525.390.000;
17.570.372.593.148.400.000;6.112.068.939.208.980.000;
17.595.358.839.710.100.000;61.052.410.125.732.400.000;
17.620.345.086.271.700.000;6.097.522.735.595.700.000;
1.764.533.133.283.340.000;60.909.526.824.951.100.000;
17.670.317.579.395.000.000;60.875.141.143.798.800.000;
17.695.303.825.956.700.000;60.889.995.574.951.100.000;
1.772.029.007.251.830.000;60.943.927.764.892.500.000;
17.745.276.319.079.900.000;61.037.601.470.947.200.000;
17.770.262.565.641.600.000;6.117.598.724.365.230.000;
17.795.248.812.203.200.000;61.301.372.528.076.100.000;
17.820.235.058.764.900.000;61.411.762.237.548.800.000;
17.845.221.305.326.500.000;61.551.929.473.876.900.000;
17.870.207.551.888.100.000;61.705.593.109.130.800.000;
17.895.193.798.449.800.000;618.354.644.775.390.000;
17.920.180.045.011.400.000;619.276.580.810.546.000;
17.945.166.291.573.100.000;61.976.043.701.171.800;
17.970.152.538.134.700.000;61.979.480.743.408.200.000;
17.995.138.784.696.300.000;61.938.106.536.865.200.000;
18.020.125.031.258.000.000;61.851.932.525.634.700.000;
18.045.111.277.819.600.000;6.172.095.489.501.950.000;
1.807.009.752.438.130.000;615.479.583.740.234.000;
18.095.083.770.942.900.000;61.369.663.238.525.300.000;
18.120.070.017.504.500.000;6.125.510.406.494.140.000;
18.145.056.264.066.200.000;61.191.333.770.751.900.000;
18.170.042.510.627.800.000;611.352.386.474.609.000;
18.195.028.757.189.500.000;61.128.429.412.841.700.000;
18.220.015.003.751.100.000;611.942.901.611.328.000;
18.245.001.250.312.800.000;6.127.614.593.505.850.000;
18.269.987.496.874.400.000;61.343.845.367.431.600.000;
18.294.973.743.436.000.000;614.073.486.328.125;
18.319.959.989.997.700.000;61.469.387.054.443.300.000;
18.344.946.236.559.300.000;61.504.199.981.689.400.000;
18.369.932.483.121.000.000;6.149.514.007.568.350.000;
18.394.918.729.682.600.000;61.433.605.194.091.700.000;
184.199.049.762.442.000;613.148.040.771.484.000;
18.444.891.222.805.900.000;611.317.138.671.875;
18.469.877.469.367.500.000;60.830.066.680.908.200.000;
1.849.486.371.592.920.000;60.159.759.521.484.300;
18.519.849.962.490.800.000;59.942.966.461.181.600.000;
18.544.836.209.052.400.000;60.564.861.297.607.400.000;
18.569.822.455.614.100.000;60.724.300.384.521.400.000;
18.594.808.702.175.700.000;6.072.870.635.986.320.000;
18.619.794.948.737.400.000;60.703.067.779.541.000.000;
18.644.781.195.299.000.000;606.690.826.416.015.000;
18.669.767.441.860.600.000;60.568.462.371.826.100.000;
18.694.753.688.422.300.000;603.882.598.876.953.000;
18.719.739.934.983.900.000;60.126.194.000.244.100.000;
18.744.726.181.545.600.000;5.977.286.529.541.010.000;
18.769.712.428.107.200.000;5.931.467.437.744.140.000;
18.794.698.674.668.900.000;5.843.079.376.220.700.000;
18.819.684.921.230.500.000;58.620.227.813.720.700.000;
1.884.467.116.779.210.000;58.653.034.210.205.000.000;
18.869.657.414.353.800.000;58.619.781.494.140.600;
18.894.643.660.915.400.000;58.690.784.454.345.700.000;
18.919.629.907.477.100.000;5.876.617.431.640.620;
18.944.616.154.038.700.000;5.881.287.384.033.200.000;
18.969.602.400.600.300.000;588.631.744.384.765.000;
18.994.588.647.162.000.000;5.891.490.936.279.290.000;
19.019.574.893.723.600.000;58.952.365.875.244.100.000;
19.044.561.140.285.300.000;58.946.308.135.986.300.000;
19.069.547.386.846.900.000;5.885.800.933.837.890.000;
19.094.533.633.408.500.000;586.903.228.759.765.000;
19.119.519.879.970.200.000;5.856.810.760.498.040.000;
19.144.506.126.531.800.000;5.856.694.793.701.170.000;
19.169.492.373.093.500.000;58.671.539.306.640.600;
1.919.447.861.965.510.000;5.883.697.509.765.620;
19.219.464.866.216.700.000;590.601.806.640.625;
19.244.451.112.778.400.000;5.926.303.863.525.390.000;
192.694.373.593.400.000;594.227.142.333.984.000;
19.294.423.605.901.700.000;5.955.081.939.697.260.000;
19.319.409.852.463.300.000;596.500.396.728.515.000;
19.344.396.099.024.900.000;59.716.152.191.162.100.000;
19.369.382.345.586.600.000;5.973.419.952.392.570.000;
19.394.368.592.148.200.000;5.968.048.095.703.120;
19.419.354.838.709.900.000;5.952.161.407.470.700.000;
19.444.341.085.271.500.000;5.925.331.878.662.100.000;
19.469.327.331.833.200.000;5.927.617.645.263.670.000;
19.494.313.578.394.800.000;5.945.717.620.849.600.000;
19.519.299.824.956.400.000;5.969.225.311.279.290.000;
1.954.428.607.151.810.000;59.848.316.192.626.900.000;
19.569.272.318.079.700.000;5.992.327.880.859.370;
19.594.258.564.641.400.000;5.996.849.822.998.040.000;
1.961.924.481.120.300.000;599.288.482.666.015.000;
19.644.231.057.764.600.000;59.769.195.556.640.600;
19.669.217.304.326.300.000;59.462.493.896.484.300;
19.694.203.550.887.900.000;59.119.113.922.119.100.000;
19.719.189.797.449.600.000;590.448.760.986.328.000;
19.744.176.044.011.200.000;59.604.587.554.931.600.000;
19.769.162.290.572.800.000;59.943.912.506.103.500.000;
19.794.148.537.134.500.000;60.158.618.927.001.900.000;
19.819.134.783.696.100.000;60.304.004.669.189.400.000;
19.844.121.030.257.800.000;6.039.974.212.646.480.000;
19.869.107.276.819.400.000;604.485.931.396.484.000;
19.894.093.523.381.000.000;604.460.296.630.859.000;
19.919.079.769.942.700.000;60.389.034.271.240.200.000;
19.944.066.016.504.300.000;60.286.407.470.703.100;
1.996.905.226.306.600.000;60.174.495.697.021.400.000;
19.994.038.509.627.600.000;6.005.277.252.197.260.000;
20.019.024.756.189.300.000;59.906.887.054.443.300.000;
20.044.011.002.750.900.000;5.974.108.123.779.290.000;
20.068.997.249.312.500.000;59.553.134.918.212.800.000;
20.093.983.495.874.200.000;5.934.917.449.951.170.000;
20.118.969.742.435.800.000;59.167.896.270.751.900.000;
20.143.955.988.997.500.000;59.039.760.589.599.600.000;
20.168.942.235.559.100.000;5.890.715.789.794.920.000;
20.193.928.482.120.700.000;5.863.391.876.220.700.000;
20.218.914.728.682.400.000;5.851.030.731.201.170.000;
20.243.900.975.244.000.000;5.915.313.720.703.120;
20.268.887.221.805.700.000;596.422.119.140.625;
20.293.873.468.367.300.000;59.938.503.265.380.800.000;
2.031.885.971.492.890.000;60.094.387.054.443.300.000;
20.343.845.961.490.600.000;601.383.514.404.296.000;
20.368.832.208.052.200.000;60.073.963.165.283.200.000;
2.039.381.845.461.390.000;600.407.257.080.078.000;
20.418.804.701.175.500.000;60.218.097.686.767.500.000;
20.443.790.947.737.100.000;60.377.655.029.296.800;
20.468.777.194.298.800.000;6.045.532.989.501.950.000;
20.493.763.440.860.400.000;6.047.437.286.376.950.000;
20.518.749.687.422.100.000;6.046.443.939.208.980.000;
20.543.735.933.983.700.000;6.044.362.640.380.850.000;
20.568.722.180.545.400.000;60.409.030.914.306.600.000;
20.593.708.427.107.000.000;6.035.536.956.787.100.000;
20.618.694.673.668.600.000;6.028.964.996.337.890.000;
20.643.680.920.230.300.000;602.415.771.484.375;
20.668.667.166.791.900.000;6.019.422.149.658.200.000;
20.693.653.413.353.600.000;601.313.629.150.390.000;
20.718.639.659.915.200.000;6.002.646.636.962.890.000;
2.074.362.590.647.680.000;59.989.521.026.611.300.000;
20.768.612.153.038.500.000;5.998.487.091.064.450.000;
20.793.598.399.600.100.000;59.986.484.527.587.800.000;
20.818.584.646.161.800.000;6.004.732.513.427.730.000;
20.843.570.892.723.400.000;60.102.375.030.517.500.000;
